danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,,,,,,,,
0.696,0.448,6,-7.258,0,0.0548,0.0824,0,0.111,0.157,124.928,RnB,,,,,,,,
0.664,0.754,3,-7.83,1,0.0255,0.0464,0.0488,0.116,0.587,166.052,RnB,,,,,,,,
0.763,0.786,7,-7.582,1,0.0274,0.172,0.39,0.163,0.83,125.079,RnB,,,,,,,,
0.662,0.81,7,-4.279,0,0.195,0.125,0,0.221,0.649,212.008,RnB,,,,,,,,
0.773,0.519,9,-8.741,1,0.0565,0.017,0.000266,0.213,0.749,209.996,RnB,,,,,,,,
0.763,0.657,8,-7.47,1,0.0594,0.0453,1.96E-06,0.037,0.519,186.058,RnB,,,,,,,,
0.519,0.955,1,-5.746,1,0.436,0.249,0,0.13,0.625,164.48,RnB,,,,,,,,
0.777,0.829,6,-6.905,0,0.268,0.245,0,0.207,0.835,175.996,RnB,,,,,,,,
0.602,0.785,7,-6.129,1,0.0578,0.245,0,0.19,0.565,168.076,RnB,,,,,,,,
0.575,0.589,7,-4.943,1,0.0601,0.136,0,0.0903,0.376,173.962,RnB,,,,,,,,
0.685,0.38,8,-11.219,1,0.112,0.373,0,0.0371,0.87,175.562,RnB,,,,,,,,
0.859,0.502,2,-9.809,1,0.0575,0.0227,0.00286,0.0646,0.876,202.608,RnB,,,,,,,,
0.767,0.551,0,-7.328,1,0.0616,0.00364,0,0.0451,0.796,201.808,RnB,,,,,,,,
0.66,0.623,7,-7.321,0,0.152,0.0851,0,0.0841,0.736,179.993,RnB,,,,,,,,
0.711,0.867,4,-4.852,0,0.168,0.0372,0,0.122,0.363,213.998,RnB,,,,,,,,
0.634,0.716,2,-6.502,1,0.128,0.0341,0,0.0877,0.619,182.078,RnB,,,,,,,,
0.789,0.753,4,-7.395,0,0.0324,0.106,4.08E-05,0.298,0.81,110.544,RnB,,,,,,,,
0.655,0.751,2,-5.451,1,0.129,0.000542,0,0.136,0.319,168.976,RnB,,,,,,,,
0.637,0.618,2,-6.826,1,0.137,0.62,3.38E-06,0.177,0.474,175.804,RnB,,,,,,,,
0.71,0.797,4,-3.006,0,0.0582,0.408,0,0.16,0.849,189.996,RnB,,,,,,,,
0.509,0.72,1,-6.935,1,0.0682,0.196,0,0.284,0.505,130.063,RnB,,,,,,,,
0.684,0.455,5,-8.216,1,0.0307,0.215,1.08E-06,0.263,0.487,195.912,RnB,,,,,,,,
0.647,0.478,8,-8.837,1,0.0782,0.547,2.69E-05,0.156,0.333,135.877,RnB,,,,,,,,
0.412,0.667,6,-6.997,1,0.229,0.195,0,0.305,0.533,137.884,RnB,,,,,,,,
0.488,0.529,11,-10.176,1,0.255,0.00249,0.00226,0.413,0.196,126.186,RnB,,,,,,,,
0.738,0.583,5,-7.996,0,0.0506,0.188,0.0215,0.0835,0.493,190.126,RnB,,,,,,,,
0.341,0.664,11,-5.075,1,0.0737,0.467,0,0.185,0.64,172.89,RnB,,,,,,,,
0.924,0.787,11,-3.611,0,0.0526,0.0366,0.00047,0.09,0.592,123.017,RnB,,,,,,,,
0.771,0.674,7,-5.136,1,0.266,0.171,0,0.096,0.686,125.01,RnB,,,,,,,,
0.394,0.821,6,-4.304,0,0.0404,0.00302,0.019,0.186,0.509,165.528,RnB,,,,,,,,
0.338,0.639,11,-6.94,1,0.2,0.0234,2.83E-06,0.435,0.513,185.328,RnB,,,,,,,,
0.51,0.601,7,-4.629,1,0.103,0.000345,0,0.141,0.38,133.151,RnB,,,,,,,,
0.577,0.601,2,-8.312,1,0.142,0.0502,0,0.255,0.564,152.097,RnB,,,,,,,,
0.856,0.429,11,-6.964,1,0.0586,0.195,6.66E-06,0.0453,0.51,116.073,RnB,,,,,,,,
0.408,0.754,9,-4.782,1,0.094,0.243,0,0.322,0.71,157.53,RnB,,,,,,,,
0.797,0.634,0,-7.137,1,0.181,0.188,0,0.0989,0.538,196.07,RnB,,,,,,,,
0.704,0.524,3,-4.404,1,0.0294,0.647,0,0.228,0.37,112.019,RnB,,,,,,,,
0.527,0.631,7,-5.442,0,0.198,0.0401,0,0.0801,0.348,116.405,RnB,,,,,,,,
0.758,0.52,7,-8.792,1,0.146,0.0857,0,0.111,0.413,166.042,RnB,,,,,,,,
0.64,0.719,1,-6.041,1,0.0458,0.0481,0,0.072,0.611,149.918,RnB,,,,,,,,
0.58,0.66,6,-7.405,0,0.0429,0.0166,0,0.174,0.411,123.801,RnB,,,,,,,,
0.733,0.44,5,-4.804,1,0.0522,0.454,1.15E-06,0.0871,0.592,140.01,RnB,,,,,,,,
0.571,0.625,1,-8.444,1,0.178,0.0144,1.62E-06,0.0764,0.317,160.055,RnB,,,,,,,,
0.826,0.696,5,-6.095,0,0.188,0.0314,0,0.0732,0.572,172.018,RnB,,,,,,,,
0.845,0.768,6,-5.448,1,0.188,0.00733,5.04E-06,0.0575,0.96,200,RnB,,,,,,,,
0.426,0.612,1,-6.359,0,0.0567,0.12,0,0.119,0.106,172.171,RnB,,,,,,,,
0.853,0.811,6,-4.926,0,0.0646,0.0439,0.000304,0.0703,0.901,114.961,RnB,,,,,,,,
0.648,0.801,5,-7.24,0,0.167,0.154,0,0.339,0.807,157.892,RnB,,,,,,,,
0.8,0.502,1,-6.062,1,0.0371,0.00167,0,0.0784,0.388,115.091,RnB,,,,,,,,
0.702,0.585,6,-7.617,0,0.0446,0.0465,1.78E-06,0.143,0.553,186.006,RnB,,,,,,,,
0.473,0.371,4,-10.219,0,0.0405,0.795,0,0.109,0.413,150.416,RnB,,,,,,,,
0.735,0.453,8,-8.264,0,0.0602,0.413,0,0.104,0.335,115.002,RnB,,,,,,,,
0.61,0.725,8,-5.131,1,0.15,0.367,0,0.154,0.291,146.163,RnB,,,,,,,,
0.506,0.412,7,-5.64,1,0.137,0.667,0,0.0983,0.195,173.115,RnB,,,,,,,,
0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,150.48,RnB,,,,,,,,
0.595,0.419,2,-8.122,0,0.276,0.694,0,0.12,0.33,120.14,RnB,,,,,,,,
0.658,0.294,4,-8.533,0,0.0321,0.422,5.20E-05,0.0749,0.358,148.076,RnB,,,,,,,,
0.689,0.394,2,-10.102,0,0.065,0.711,0.000905,0.0859,0.382,117.489,RnB,,,,,,,,
0.717,0.347,11,-10.265,0,0.0636,0.0511,2.43E-06,0.087,0.0589,169.974,RnB,,,,,,,,
0.759,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,193.984,RnB,,,,,,,,
0.694,0.63,7,-6.84,0,0.162,0.0998,0.000635,0.12,0.341,180.09,RnB,,,,,,,,
0.574,0.123,1,-13.959,1,0.196,0.894,0.00111,0.118,0.117,115.431,RnB,,,,,,,,
0.584,0.713,1,-4.668,0,0.0944,0.142,0,0.18,0.32,200.628,RnB,,,,,,,,
0.477,0.61,11,-5.628,0,0.144,0.225,0,0.107,0.358,159.764,RnB,,,,,,,,
0.645,0.418,6,-10.065,0,0.29,0.558,0.0003,0.562,0.123,193.926,RnB,,,,,,,,
0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,209.084,RnB,,,,,,,,
0.487,0.366,8,-9.405,0,0.0531,0.241,0,0.126,0.161,136.382,RnB,,,,,,,,
0.514,0.506,10,-7.095,0,0.28,0.402,2.56E-05,0.191,0.312,176.088,RnB,,,,,,,,
0.728,0.547,10,-5.165,0,0.0566,0.764,4.37E-05,0.0886,0.535,147.897,RnB,,,,,,,,
0.574,0.587,2,-6.565,0,0.066,0.0665,0,0.467,0.353,132.091,RnB,,,,,,,,
0.708,0.612,5,-6.379,0,0.122,0.0381,0,0.277,0.263,139.913,RnB,,,,,,,,
0.657,0.711,0,-5.355,1,0.374,0.0135,0,0.221,0.368,173.914,RnB,,,,,,,,
0.578,0.588,0,-4.92,0,0.255,0.415,0,0.114,0.3,158.348,RnB,,,,,,,,
0.512,0.512,4,-6.008,0,0.285,0.654,0,0.148,0.434,190.22,RnB,,,,,,,,
0.35,0.315,3,-9.753,1,0.064,0.916,2.82E-06,0.0959,0.427,176.898,RnB,,,,,,,,
0.48,0.309,2,-10.238,0,0.225,0.874,1.28E-06,0.101,0.131,198.272,RnB,,,,,,,,
0.369,0.609,9,-4.477,0,0.184,0.259,4.10E-05,0.133,0.381,160.724,RnB,,,,,,,,
0.512,0.184,9,-8.812,0,0.0587,0.866,0,0.284,0.37,171.64,RnB,,,,,,,,
0.692,0.57,7,-8.077,1,0.185,0.666,0,0.107,0.309,183.834,RnB,,,,,,,,
0.583,0.677,4,-10.21,0,0.439,0.47,0.193,0.43,0.495,176.119,RnB,,,,,,,,
0.508,0.729,11,-5.712,0,0.0443,0.0681,0,0.1,0.412,183.812,RnB,,,,,,,,
0.476,0.546,7,-7.137,0,0.252,0.653,9.02E-06,0.0895,0.646,148.424,RnB,,,,,,,,
0.743,0.347,1,-11.174,1,0.121,0.167,0.00951,0.103,0.572,160.143,RnB,,,,,,,,
0.805,0.608,11,-8.632,0,0.3,0.431,0,0.181,0.73,190.524,RnB,,,,,,,,
0.287,0.364,9,-8.295,1,0.0306,0.418,1.80E-05,0.185,0.11,207.554,RnB,,,,,,,,
0.355,0.311,8,-11.543,1,0.104,0.729,5.11E-05,0.206,0.227,151.698,RnB,,,,,,,,
0.693,0.369,7,-12.683,0,0.175,0.637,0.00335,0.0951,0.141,140.148,RnB,,,,,,,,
0.574,0.573,11,-7.079,1,0.085,0.392,2.16E-05,0.0933,0.626,136.304,RnB,,,,,,,,
0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08E-05,0.0789,0.378,172.006,RnB,,,,,,,,
0.642,0.44,9,-10.909,0,0.0745,0.102,0.002,0.108,0.123,181.878,RnB,,,,,,,,
0.642,0.459,2,-6.346,0,0.0432,0.611,0.000156,0.113,0.128,160.38,RnB,,,,,,,,
0.249,0.268,11,-10.753,1,0.0408,0.699,0,0.129,0.0655,165.262,RnB,,,,,,,,
0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,177.928,RnB,,,,,,,,
0.437,0.626,1,-7.68,0,0.229,0.668,0,0.0991,0.542,130.804,RnB,,,,,,,,
0.657,0.376,9,-6.534,1,0.0463,0.688,2.54E-05,0.272,0.575,169.81,RnB,,,,,,,,
0.792,0.605,2,-6.566,1,0.0393,0.00881,4.25E-05,0.104,0.239,139.917,RnB,,,,,,,,
0.763,0.537,9,-7.018,0,0.246,0.231,0,0.109,0.426,147.02,RnB,,,,,,,,
0.698,0.454,1,-6.756,0,0.151,0.123,0,0.155,0.137,185.864,RnB,,,,,,,,
0.799,0.301,7,-11.361,1,0.185,0.195,0,0.0816,0.511,200.052,RnB,,,,,,,,
0.709,0.49,4,-7.457,0,0.0757,0.11,0.00345,0.12,0.0397,155.069,RnB,,,,,,,,
0.471,0.411,0,-9.5,1,0.295,0.81,0,0.135,0.363,178.968,RnB,,,,,,,,
0.738,0.617,1,-6.775,0,0.0514,0.511,0,0.201,0.783,130.096,RnB,,,,,,,,
0.545,0.33,1,-11.719,0,0.164,0.64,7.00E-06,0.22,0.399,207.106,RnB,,,,,,,,
0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,193.848,RnB,,,,,,,,
0.601,0.583,8,-5.725,0,0.263,0.144,9.73E-05,0.183,0.32,148.785,RnB,,,,,,,,
0.767,0.611,5,-5.173,0,0.0983,0.157,0.0116,0.0836,0.11,188.068,RnB,,,,,,,,
0.67,0.531,11,-7.294,0,0.0629,0.0366,0,0.132,0.186,200.012,RnB,,,,,,,,
0.69,0.585,10,-5.466,1,0.0332,0.553,0,0.195,0.238,215.168,RnB,,,,,,,,
0.703,0.586,11,-4.587,0,0.212,0.458,0,0.154,0.264,149.736,RnB,,,,,,,,
0.589,0.652,10,-7.498,1,0.373,0.704,0.00055,0.125,0.486,158.49,RnB,,,,,,,,
0.664,0.61,7,-6.432,0,0.339,0.145,0,0.097,0.472,152.048,RnB,,,,,,,,
0.688,0.556,6,-7.738,1,0.264,0.7,1.87E-06,0.108,0.416,129.336,RnB,,,,,,,,
0.567,0.711,7,-7.002,1,0.0845,0.715,0.000971,0.277,0.636,157.003,RnB,,,,,,,,
0.675,0.44,9,-9.298,0,0.349,0.545,6.24E-06,0.197,0.0338,109.823,RnB,,,,,,,,
0.67,0.476,9,-6.253,0,0.0406,0.328,0,0.104,0.235,193.95,RnB,,,,,,,,
0.418,0.724,5,-3.724,1,0.0964,0.213,0,0.112,0.604,157.042,RnB,,,,,,,,
0.697,0.4,5,-5.888,0,0.0511,0.106,0,0.102,0.443,179.007,RnB,,,,,,,,
0.649,0.478,7,-7.503,0,0.0481,0.274,0,0.176,0.151,199.934,RnB,,,,,,,,
0.198,0.162,1,-15.815,1,0.0343,0.926,0.00896,0.135,0.0527,140.906,RnB,,,,,,,,
0.448,0.263,11,-11.98,1,0.0373,0.824,1.91E-06,0.106,0.451,109.889,RnB,,,,,,,,
0.678,0.438,9,-8.847,0,0.0577,0.29,0,0.0838,0.501,162.996,RnB,,,,,,,,
0.641,0.454,5,-8.344,0,0.133,0.179,0.000116,0.065,0.302,156.072,RnB,,,,,,,,
0.72,0.585,8,-6.099,0,0.0512,0.11,0,0.223,0.61,114.977,RnB,,,,,,,,
0.743,0.4,11,-12.369,1,0.0625,0.4,0.000311,0.111,0.229,160.02,RnB,,,,,,,,
0.51,0.363,5,-8.635,1,0.0304,0.853,0,0.109,0.426,156,RnB,,,,,,,,
0.529,0.427,5,-11.318,0,0.435,0.627,1.13E-06,0.578,0.592,121.963,RnB,,,,,,,,
0.684,0.456,8,-6.151,1,0.233,0.413,0,0.169,0.358,130.93,RnB,,,,,,,,
0.473,0.615,7,-5.528,0,0.437,0.362,0,0.11,0.696,152.039,RnB,,,,,,,,
0.645,0.532,1,-8.024,0,0.167,0.124,0,0.118,0.335,119.993,RnB,,,,,,,,
0.591,0.658,9,-5.5,0,0.19,0.653,0,0.189,0.572,110.482,RnB,,,,,,,,
0.747,0.624,2,-5.532,1,0.0864,0.182,0,0.0864,0.756,194.106,RnB,,,,,,,,
0.707,0.52,6,-7.572,0,0.0749,0.204,0,0.408,0.491,180.024,RnB,,,,,,,,
0.468,0.46,9,-8.917,1,0.038,0.193,0.125,0.196,0.294,166.11,RnB,,,,,,,,
0.449,0.599,1,-4.892,1,0.0369,0.211,0,0.327,0.165,134.144,RnB,,,,,,,,
0.549,0.543,6,-7.485,0,0.0351,0.0013,0.00945,0.105,0.0791,157.977,RnB,,,,,,,,
0.483,0.487,5,-10.294,0,0.303,0.0402,0,0.12,0.369,159.124,RnB,,,,,,,,
0.61,0.458,9,-11.336,1,0.36,0.696,0.000103,0.0852,0.246,192.099,RnB,,,,,,,,
0.819,0.585,4,-5.816,1,0.16,0.166,0,0.111,0.456,119.048,RnB,,,,,,,,
0.489,0.406,9,-11.44,1,0.232,0.0336,0,0.344,0.178,110.551,RnB,,,,,,,,
0.795,0.594,0,-6.2,1,0.0747,0.111,0,0.162,0.409,135.002,RnB,,,,,,,,
0.525,0.433,6,-10.598,1,0.185,0.107,0,0.135,0.276,160.108,RnB,,,,,,,,
0.703,0.38,0,-10.678,1,0.113,0.683,0,0.244,0.275,135.859,RnB,,,,,,,,
0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,RnB,,,,,,,,
0.666,0.489,11,-5.944,0,0.0627,0.547,2.13E-06,0.204,0.464,115.555,RnB,,,,,,,,
0.574,0.65,8,-7.04,1,0.037,0.571,0,0.145,0.694,119.868,RnB,,,,,,,,
0.789,0.435,1,-7.042,0,0.0599,0.447,0,0.135,0.456,145.946,RnB,,,,,,,,
0.796,0.438,6,-7.374,0,0.157,0.298,0.0135,0.146,0.442,149.998,RnB,,,,,,,,
0.517,0.58,1,-5.501,0,0.0997,0.654,0,0.62,0.649,171.505,RnB,,,,,,,,
0.687,0.582,4,-7.369,1,0.271,0.236,0,0.0935,0.802,132.039,RnB,,,,,,,,
0.734,0.511,0,-4.905,0,0.0592,0.148,0,0.29,0.727,124.995,RnB,,,,,,,,
0.639,0.452,4,-8.906,1,0.0495,0.0406,0,0.315,0.546,177.986,RnB,,,,,,,,
0.707,0.543,8,-4.61,1,0.279,0.151,0,0.384,0.824,144.18,RnB,,,,,,,,
0.748,0.465,5,-8.163,1,0.0869,0.399,0,0.294,0.412,119.872,RnB,,,,,,,,
0.467,0.636,7,-6.96,1,0.201,0.0232,0,0.138,0.419,135.014,RnB,,,,,,,,
0.567,0.556,4,-8.179,0,0.245,0.399,0,0.211,0.484,109.922,RnB,,,,,,,,
0.494,0.471,7,-5.36,0,0.0704,0.42,0,0.0907,0.545,203.274,RnB,,,,,,,,
0.606,0.24,3,-7.102,1,0.0369,0.772,0,0.0819,0.526,193.584,RnB,,,,,,,,
0.635,0.533,1,-6.552,0,0.259,0.272,0,0.0973,0.269,207.776,RnB,,,,,,,,
0.737,0.542,8,-7.593,1,0.0732,0.295,0,0.103,0.385,119.973,RnB,,,,,,,,
0.596,0.507,0,-7.075,1,0.0495,0.242,2.88E-06,0.127,0.146,129.942,RnB,,,,,,,,
0.566,0.544,11,-12.455,0,0.368,0.497,0,0.423,0.564,180.212,RnB,,,,,,,,
0.774,0.372,6,-12.444,1,0.302,0.0979,0.0389,0.109,0.258,179.934,RnB,,,,,,,,
0.749,0.566,1,-7.793,1,0.268,0.409,0,0.0918,0.795,144.016,RnB,,,,,,,,
0.476,0.592,10,-7.252,1,0.337,0.728,3.06E-06,0.115,0.578,159.36,RnB,,,,,,,,
0.596,0.678,9,-5.18,1,0.0335,0.0199,0.004,0.418,0.259,117.066,RnB,,,,,,,,
0.765,0.356,11,-5.556,0,0.195,0.223,0,0.0963,0.189,193.982,RnB,,,,,,,,
0.715,0.534,1,-6.536,1,0.0428,0.169,6.18E-06,0.0931,0.215,211.94,RnB,,,,,,,,
0.556,0.437,9,-7.194,1,0.178,0.604,0,0.201,0.112,125.662,RnB,,,,,,,,
0.64,0.519,1,-6.757,0,0.188,0.25,0,0.0883,0.252,206.718,RnB,,,,,,,,
0.726,0.408,11,-6.606,0,0.0614,0.603,0,0.225,0.459,115.918,RnB,,,,,,,,
0.452,0.359,2,-5.943,1,0.0341,0.732,0,0.168,0.274,197.39,RnB,,,,,,,,
0.669,0.432,6,-9.432,0,0.199,0.415,0,0.123,0.0888,194.264,RnB,,,,,,,,
0.562,0.298,6,-9.523,1,0.0862,0.686,0,0.388,0.577,155.806,RnB,,,,,,,,
0.645,0.541,10,-6.312,0,0.0385,0.0802,0,0.325,0.411,190.122,RnB,,,,,,,,
0.77,0.426,5,-5.717,0,0.0473,0.0116,0,0.273,0.523,204.112,RnB,,,,,,,,
0.351,0.288,5,-12.569,0,0.0437,0.501,2.34E-05,0.0706,0.331,137.262,RnB,,,,,,,,
0.73,0.581,6,-5.833,0,0.0828,0.0295,1.30E-05,0.106,0.359,137.98,RnB,,,,,,,,
0.907,0.709,11,-3.339,1,0.0594,0.00963,4.44E-06,0.106,0.439,129.007,RnB,,,,,,,,
0.725,0.727,1,-4.493,1,0.0443,0.0846,0,0.157,0.436,141.944,RnB,,,,,,,,
0.563,0.434,1,-11.196,1,0.223,0.0132,4.82E-06,0.331,0.543,154.469,RnB,,,,,,,,
0.794,0.521,1,-7.726,1,0.0479,0.0224,0,0.122,0.459,108.942,RnB,,,,,,,,
0.6,0.319,0,-10.272,1,0.294,0.692,0.00958,0.137,0.507,141.96,RnB,,,,,,,,
0.422,0.712,11,-5.907,0,0.1,0.273,0,0.051,0.471,156.908,RnB,,,,,,,,
0.555,0.507,11,-6.099,0,0.167,0.25,0,0.283,0.339,137.875,RnB,,,,,,,,
0.679,0.728,5,-3.092,0,0.154,0.159,0,0.107,0.46,152.001,RnB,,,,,,,,
0.527,0.435,2,-8.363,1,0.129,0.0295,0,0.243,0.0781,205.396,RnB,,,,,,,,
0.697,0.235,7,-8.651,1,0.0534,0.62,0.000144,0.107,0.378,199.894,RnB,,,,,,,,
0.48,0.526,5,-7.099,1,0.275,0.071,0,0.0879,0.374,199.662,RnB,,,,,,,,
0.707,0.238,3,-8.818,1,0.0379,0.0905,2.42E-06,0.0842,0.345,124.156,RnB,,,,,,,,
0.679,0.443,10,-8.528,0,0.153,0.427,0,0.106,0.363,208.098,RnB,,,,,,,,
0.63,0.437,4,-8.113,0,0.125,0.231,0,0.0885,0.455,131.996,RnB,,,,,,,,
0.53,0.37,1,-7.416,1,0.041,0.572,0,0.0765,0.291,145.464,RnB,,,,,,,,
0.611,0.251,7,-8.286,0,0.0843,0.703,0,0.106,0.056,179.392,RnB,,,,,,,,
0.707,0.608,5,-3.841,1,0.213,0.201,0,0.121,0.607,129.872,RnB,,,,,,,,
0.69,0.377,7,-7.907,1,0.0793,0.672,1.06E-06,0.106,0.18,209.848,RnB,,,,,,,,
0.479,0.431,1,-4.675,1,0.0645,0.352,0,0.1,0.31,140.067,RnB,,,,,,,,
0.582,0.491,5,-7.975,0,0.0452,0.136,0,0.176,0.695,177.876,RnB,,,,,,,,
0.599,0.431,2,-8.039,0,0.0413,0.416,0,0.104,0.387,167.368,RnB,,,,,,,,
0.759,0.413,11,-7.282,0,0.0494,0.7,0,0.14,0.403,115.893,RnB,,,,,,,,
0.433,0.265,0,-10.121,0,0.0433,0.971,2.84E-05,0.102,0.246,129.38,RnB,,,,,,,,
0.772,0.256,7,-8.545,0,0.0481,0.491,0.00612,0.144,0.357,118.902,RnB,,,,,,,,
0.597,0.291,1,-13.483,0,0.0576,0.255,1.90E-05,0.108,0.09,174.164,RnB,,,,,,,,
0.559,0.157,1,-10.132,1,0.0414,0.887,0,0.107,0.348,130.877,RnB,,,,,,,,
0.865,0.402,1,-7.385,1,0.0602,0.346,0,0.0939,0.539,140.031,RnB,,,,,,,,
0.642,0.444,8,-7.842,1,0.344,0.172,0,0.0741,0.456,139.953,RnB,,,,,,,,
0.746,0.412,11,-7.699,0,0.114,0.183,1.53E-06,0.377,0.435,123.755,RnB,,,,,,,,
0.862,0.598,8,-6.667,0,0.0612,0.229,0.00304,0.135,0.561,141.934,RnB,,,,,,,,
0.727,0.645,1,-5.994,0,0.053,0.0852,1.24E-05,0.405,0.281,119.957,RnB,,,,,,,,
0.617,0.766,5,-5.709,1,0.265,0.195,0,0.241,0.358,155.172,RnB,,,,,,,,
0.507,0.612,1,-5.196,0,0.0473,0.0906,0,0.102,0.209,125.739,RnB,,,,,,,,
0.795,0.56,2,-8.908,1,0.0659,0.00867,0,0.226,0.635,199.844,RnB,,,,,,,,
0.73,0.38,11,-8.558,0,0.0988,0.0319,4.93E-05,0.12,0.323,114.973,RnB,,,,,,,,
0.693,0.573,10,-7.652,0,0.22,0.0142,0,0.0372,0.457,129.931,RnB,,,,,,,,
0.649,0.791,2,-6.013,1,0.193,0.104,1.97E-06,0.108,0.811,128.023,RnB,,,,,,,,
0.712,0.473,6,-4.413,0,0.0693,0.057,0,0.182,0.327,173.93,RnB,,,,,,,,
0.726,0.636,7,-3.615,1,0.0496,0.199,0,0.111,0.362,111.097,RnB,,,,,,,,
0.757,0.737,4,-6.728,0,0.114,0.311,0,0.113,0.635,196.114,RnB,,,,,,,,
0.39,0.472,10,-6.154,1,0.0357,0.0388,0,0.111,0.163,119.548,RnB,,,,,,,,
0.487,0.439,0,-11.316,1,0.392,0.742,0,0.091,0.369,183.164,RnB,,,,,,,,
0.58,0.0978,1,-13.519,0,0.332,0.624,0,0.112,0.389,170.803,RnB,,,,,,,,
0.576,0.173,11,-11.239,0,0.0392,0.899,0,0.108,0.354,124.973,RnB,,,,,,,,
0.625,0.561,5,-6.653,0,0.0644,0.019,0,0.31,0.243,126.088,RnB,,,,,,,,
0.477,0.351,4,-5.953,0,0.0642,0.91,0,0.145,0.529,170.346,RnB,,,,,,,,
0.73,0.37,4,-8.294,1,0.0334,0.638,0,0.0894,0.782,213.702,RnB,,,,,,,,
0.691,0.621,7,-4.262,0,0.0538,0.341,0,0.132,0.392,132.937,RnB,,,,,,,,
0.741,0.61,6,-7.34,0,0.0511,0.316,0,0.534,0.72,125.99,RnB,,,,,,,,
0.646,0.335,3,-9.915,0,0.247,0.626,1.30E-05,0.107,0.419,167.927,RnB,,,,,,,,
0.605,0.553,10,-10.845,0,0.101,0.274,0.0152,0.184,0.62,152.076,RnB,,,,,,,,
0.827,0.469,10,-9.141,0,0.341,0.0807,8.12E-06,0.207,0.196,194.056,RnB,,,,,,,,
0.684,0.683,6,-7.366,1,0.177,0.13,0,0.156,0.406,112.856,RnB,,,,,,,,
0.461,0.477,2,-9.379,1,0.111,0.144,1.64E-05,0.405,0.544,115.736,RnB,,,,,,,,
0.518,0.404,10,-9.471,0,0.137,0.677,0.00042,0.101,0.345,118.016,RnB,,,,,,,,
0.362,0.417,8,-11.412,1,0.289,0.509,1.60E-06,0.145,0.113,164.312,RnB,,,,,,,,
0.565,0.522,0,-8.148,0,0.0524,0.579,1.88E-05,0.154,0.601,109.856,RnB,,,,,,,,
0.473,0.455,9,-8.774,1,0.0339,0.201,0.15,0.142,0.33,165.434,RnB,,,,,,,,
0.523,0.477,0,-5.754,0,0.0731,0.185,0,0.266,0.372,137.95,RnB,,,,,,,,
0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,RnB,,,,,,,,
0.683,0.715,11,-6.024,0,0.0789,0.0409,1.72E-06,0.0935,0.77,199.978,RnB,,,,,,,,
0.906,0.601,5,-2.948,1,0.082,0.31,0,0.0917,0.542,114.024,RnB,,,,,,,,
0.463,0.531,0,-6.772,1,0.294,0.482,0,0.123,0.533,141.894,RnB,,,,,,,,
0.422,0.546,9,-8.155,0,0.249,0.844,0,0.108,0.385,149.482,RnB,,,,,,,,
0.492,0.698,5,-2.801,0,0.184,0.292,0,0.0989,0.749,189.18,RnB,,,,,,,,
0.725,0.552,11,-7.369,0,0.0475,0.15,0,0.214,0.582,111.996,RnB,,,,,,,,
0.806,0.41,6,-9.824,1,0.0363,0.36,0.00293,0.132,0.713,135.978,RnB,,,,,,,,
0.793,0.49,8,-10.984,0,0.285,0.25,0.0001,0.432,0.468,120.099,RnB,,,,,,,,
0.389,0.666,10,-7.019,0,0.44,0.332,0,0.0842,0.378,180.118,RnB,,,,,,,,
0.464,0.547,7,-8.137,0,0.339,0.0511,0,0.155,0.423,134.006,RnB,,,,,,,,
0.62,0.613,0,-5.83,1,0.0795,0.0607,0,0.117,0.483,164.86,RnB,,,,,,,,
0.495,0.719,4,-6.84,0,0.131,0.133,0,0.152,0.323,189.564,RnB,,,,,,,,
0.694,0.744,0,-5.334,0,0.297,0.144,0,0.0905,0.425,199.882,RnB,,,,,,,,
0.544,0.552,9,-7.45,1,0.0991,0.67,4.57E-05,0.415,0.554,159.738,RnB,,,,,,,,
0.567,0.388,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.362,RnB,,,,,,,,
0.702,0.614,0,-4.385,1,0.0786,0.134,0.00391,0.173,0.047,155.173,RnB,,,,,,,,
0.38,0.556,6,-7.114,1,0.0526,0.373,0,0.171,0.223,130.272,RnB,,,,,,,,
0.506,0.629,10,-6.483,0,0.0702,0.143,0,0.187,0.416,192.304,RnB,,,,,,,,
0.502,0.672,9,-5.018,1,0.0356,0.0768,0,0.753,0.543,189.836,RnB,,,,,,,,
0.394,0.613,5,-5.895,1,0.107,0.0828,0,0.132,0.357,130.9,RnB,,,,,,,,
0.595,0.674,11,-5.363,1,0.0465,0.322,0,0.127,0.432,111.126,RnB,,,,,,,,
0.557,0.486,0,-7.566,0,0.0396,0.589,0,0.102,0.0734,193.142,RnB,,,,,,,,
0.533,0.526,5,-7.307,0,0.133,0.349,0,0.705,0.526,109.915,RnB,,,,,,,,
